location_id,name,description,adress_string,price_level,rating,num_reviews,review_rating_count,cuisine
27365662,Amex Café,,"6 Rue Du Colonel Combes, 75007 Paris France",,,0,,
719434,Le Stella,,"133 avenue Victor Hugo, 75116 Paris France",€€ - €€€,3.5,741,"{'1': '71', '2': '72', '3': '110', '4': '275', '5': '214'}","Française, Fruits de mer et poisson, Européenne"
16698839,Dao,"DAO Restaurant&Art est un restaurant chinois à Paris 13eme arr. Il presente les plats typiques de Sichuan et de Chongqing. Les piments et les poivres Sichuan sont vient de chine. Le goût est très original. Ancien président de France: M. François Hollande et ancien maire de Paris: M.Bertrand Delanoë a visité le restaurant. Beaucoup de politicien et de stars a visité aussi. Chef LIU Gaojin, né à Chongqing, Chine. Niveau supérieur de la cuisine Chinoise. En 2013, il a reçu le certificat de grand maître en cuisine chinoise. Il a servi nombreux de représentant du gouvernement, des stars du sport et du divertissement.","55 Boulevard Saint-Marcel, 75013 Paris France",€€ - €€€,4.0,31,"{'1': '5', '2': '1', '3': '1', '4': '0', '5': '24'}","Asiatique, Chinoise"
3649377,Boulangerie Bechu,,"118 Avenue Victor Hugo, 75116 Paris France",€€ - €€€,3.5,206,"{'1': '36', '2': '23', '3': '32', '4': '48', '5': '67'}","Française, Européenne"
32731641,Restaurant le 365,,"105 Bd Ney, 75018 Paris France",,,0,,
695184,Le Benkay,,"61 Quai de Grenelle Hotel Novotel Tour Eiffel, 75015 Paris France",€€€€,4.0,758,"{'1': '40', '2': '57', '3': '99', '4': '195', '5': '367'}","Japonaise, Asiatique"
12958345,Epoca,"Epoca, une échappée belle à l’italienne Dans le 7e arrondissement de la capitale, embarquez pour un aller simple au coeur des recettes traditionnelles de l’Italie au fil des époques. Un lieu vivant où l’on parle avec les mains, dans un esprit bistrot du Paris des années 30. Denny Imbroisi, le plus italien des chefs parisiens, jongle ici entre les mijotés et les produits typiques avec la générosité qu’on lui connaît. Dernière son parfum d’Antan, Epoca est finalement un lieu intemporel : où l’on se sent « comme à la maison » avec le plaisir de partager et de saucer.","17 rue Oudinot, 75007 Paris France",€€ - €€€,3.5,211,"{'1': '23', '2': '29', '3': '37', '4': '41', '5': '81'}","Italienne, Méditerranéenne, Européenne"
27231401,Ô Vietnam,,"121b Rue Lamarck, 75018 Paris France",,,0,,
17818815,La Regina,,"128 Rue de la Convention, 75015 Paris, 75015 Paris France",€,4.5,10,"{'1': '0', '2': '0', '3': '1', '4': '1', '5': '8'}",Italienne
5478128,La Sarrasine,,"12, Rue Jean Du Bellay, 75004 Paris France",€,4.5,175,"{'1': '6', '2': '4', '3': '11', '4': '49', '5': '105'}","Française, Européenne"
25128586,Don-K Comedy Brunch,"Brunch À Volonté, Comedy Club Et Musique.","10 Rue des Saints-Pères, 75007 Paris France",€€€€,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Française, Américaine"
6774984,Mimi Traiteur,,"99 rue de Tocqueville, 75017 Paris France",€,4.0,14,"{'1': '2', '2': '1', '3': '1', '4': '3', '5': '7'}","Méditerranéenne, Française, Américaine, Moyen-Orient, Tunisienne"
12145106,Restaurant Les 5 Saisons,Les 5 saisons est un restaurant asiatique d'un concept nouveau : les ingrédients sont sélectionnés et assemblés en fonction de leurs propriété énergétiques et adaptés aux 5 saisons de la médecine chinoise. Le tout formant une cuisine exquise et originale. A visiter absolument.,"52 Boulevard Arago, 75013 Paris France",€€ - €€€,4.5,47,"{'1': '0', '2': '1', '3': '2', '4': '6', '5': '38'}","Asiatique, Saine, Chinoise"
14088808,KYU,,"9 rue du Faubourg Poissonnière, 75009 Paris France",,5.0,5,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '5'}","Restauration rapide, Asiatique, Fusion, Saine, Hawaïenne"
27855626,Le St Cyr,,"147 Avenue De Villiers, 75017 Paris France",,,0,,Française
6414869,Lock Groove,,"15 rue Roger, 75014 Paris France",€,4.5,39,"{'1': '2', '2': '0', '3': '3', '4': '10', '5': '24'}",
13977277,Nostrum,,"26 Avenue des Champs-Élysées, 75008 Paris France",€,3.0,25,"{'1': '8', '2': '1', '3': '6', '4': '5', '5': '5'}","Française, Européenne, Cuisine de rue (street food)"
14802892,Le Bistro d’Olive,,"154 boulevard Pereire, 75017 Paris France",€€ - €€€,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",Française
27375355,Revolt,,"32 Quai D'austerlitz, 75013 Paris France",,,0,,
7009216,Le Calbar,,"82 rue de Charenton, 75012 Paris France",€€ - €€€,4.5,51,"{'1': '0', '2': '0', '3': '1', '4': '14', '5': '36'}",Pub
12511181,Bibimbaps,,"32 Boulevard Pereire, 75017 Paris France",€€ - €€€,4.0,43,"{'1': '0', '2': '2', '3': '8', '4': '14', '5': '19'}","Asiatique, Coréenne, Asie centrale"
14921599,Oultma,,"Rue du Pont aux Choux 18, 75003 Paris France",€€ - €€€,5.0,8,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '8'}","Marocaine, Café"
10468275,Festival Des Pates,,"10 rue Toullier, 75005 Paris France",€,4.5,22,"{'1': '0', '2': '1', '3': '3', '4': '7', '5': '11'}","Asiatique, Chinoise"
27317616,Naturalia,,"22 Rue Duret, 75116 Paris France",,,0,,
25316762,Le Jardin,,"81 Rue de Crimée, 75019 Paris France",,,0,,"Chinoise, Thaï"
27537695,Gana Boulangerie,,"235 Rue De Charenton, 75012 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}",
2528742,La Cantine du Troquet Dupleix,,"53 boulevard de Grenelle, 75015 Paris France",€€ - €€€,4.0,688,"{'1': '57', '2': '46', '3': '100', '4': '231', '5': '254'}","Française, Européenne"
20088481,Gat,,"avenue D, 75002 Paris France",,4.5,9,"{'1': '0', '2': '1', '3': '0', '4': '0', '5': '8'}","Bar, Pub"
1869695,La Cafeothèque,"Espace de torréfaction
salon de cafés
école de café
vente de cafés de terroirs sélectionnés (en grains ou moulus) 
café&culture: concerts, expos, lectures, etc.
Association ""Connaissance du Café""","52, rue de l’Hôtel-de-Ville 75011 Paris, 75004 Paris France",€€ - €€€,4.0,382,"{'1': '27', '2': '19', '3': '40', '4': '120', '5': '176'}","Café, Sud-américaine, Amérique centrale"
24868777,Takumi,,"29 Rue des Pyramides, 75001 Paris France",€€ - €€€,3.5,20,"{'1': '4', '2': '3', '3': '0', '4': '4', '5': '9'}","Française, Japonaise"
21387567,La Lotta,,"20 rue des Taillandiers, 75011 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Italienne, Restauration rapide, Saine, Cuisine de rue (street food), Napolitaine, Campanie, Italie du Sud"
1932236,Au 35,"Convivialité et raffinement Dans ce petit restaurant du Ve arrondissement, en plein quartier Saint-Germain-des-Prés, on retrouve tout le charme des petits bistrots entre deux guerres : petites tables carrées invitant à la promiscuité, bar en bois sombre. Aux murs se côtoient, un tableau du ""35"", un jour de printemps et quelques planches originales de cartes postales dessinées par Yves Saint-Laurent lui-même. Une petite adresse qui ne manque pas de charme.","35 Rue Jacob 75006, 75006 Paris France",€€ - €€€,4.0,509,"{'1': '16', '2': '18', '3': '48', '4': '175', '5': '252'}","Française, Européenne"
4975113,Étude,"Chef propose une dégustation avec des produits frais bio Deux entrées, Plat, dessert à 75€(uniquement déjeuner) Deux entrées, deux plats, dessert à 130€ Trois entrées avec spécialité, deux plats, deux dessert à 160€ Sélectionnées grand vins de Bourgogne","14 rue du Bouquet de Longchamp, 75116 Paris France",€€€€,4.5,348,"{'1': '10', '2': '5', '3': '15', '4': '39', '5': '279'}",Française
12170894,Ristorante Mezzo Mezzo,,"75 rue des Archives, 75003 Paris France",€€ - €€€,4.0,18,"{'1': '3', '2': '0', '3': '2', '4': '4', '5': '9'}",Italienne
24924600,Les Cinq Marches,,"12 rue Girardon, 75018 Paris France",,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '2'}",
32852409,Mousse,,"37 Rue Des Archives, 75004 Paris France",,,0,,Française
2434895,Les Vieilles Vignes,,"149 rue de l Universite, 75007 Paris France",€€ - €€€,3.5,51,"{'1': '10', '2': '1', '3': '7', '4': '17', '5': '16'}","Française, Européenne"
12080778,La Terrasse de Lyon,,"28 Boulevard Diderot, 75012 Paris France",€€ - €€€,3.5,137,"{'1': '15', '2': '9', '3': '18', '4': '52', '5': '43'}","Française, Bar"
3839704,Courtepaille,"Avec ses grillades préparées devant vous dans la cheminée et accompagnées de garnitures de légumes servies à volonté, le Courtepaille PARIS PORTE D'ORLEANS revisite la tradition française, pour le plaisir de tous les budgets. La carte allie des recettes simples au bon goût de terroir, comme l’andouillette, la tarte aux pommes ou la «petite maison», glace préférée des enfants. La carte vit au rythme des saisons et propose des pièces à griller très variées : boeuf, porc, volaille, agneau, poisson... À déguster seul ou à partager, sans modération au Courtepaille PARIS PORTE D'ORLEANS à Montrouge !","33 Rue Barbès ibis Paris Porte d'Orléans, 92120 Montrouge France",€€ - €€€,2.5,193,"{'1': '58', '2': '24', '3': '44', '4': '43', '5': '24'}","Barbecue/Grillades, Française, Steakhouse, Européenne, Grillades"
27350792,Le Boulanger De Monge,,"48 Rue De La Clef, 75005 Paris France",,,0,,
27337584,Cantalou Restaurant/bistro,,"50 Rue De Meaux, 75019 Paris France",,,0,,
16847259,La crêperie Gambetta,,"120 Avenue Gambetta, 75020 Paris France",€,4.0,31,"{'1': '2', '2': '3', '3': '2', '4': '9', '5': '15'}",Française
719429,Le Sot L'y Laisse,,"70 rue Alexandre Dumas, 75011 Paris France",€€€€,4.5,293,"{'1': '9', '2': '7', '3': '15', '4': '82', '5': '180'}","Française, Européenne"
1239079,la maroquinerie,,"23 rue Boyer, 75020 Paris France",€€ - €€€,4.0,45,"{'1': '0', '2': '2', '3': '9', '4': '24', '5': '10'}",Française
1065741,La Taverne du Cap Vert et du Bresil,,"25 rue Daubenton, 75005 Paris France",€€ - €€€,4.5,155,"{'1': '2', '2': '6', '3': '15', '4': '57', '5': '75'}","Brésilienne, Fruits de mer et poisson"
6429658,Le 16 Bar,,"16 rue Pastourelle, 75003 Paris France",€€ - €€€,4.0,10,"{'1': '1', '2': '0', '3': '1', '4': '3', '5': '5'}",
3590578,Réstaurant Péruvien El Chalan,"Restaurant Peruvien traditionnel, dans un ambiance chaleureux et convivial, toujours intéressé par vôtre bien être dans notre établissement.","6 rue Lefebvre, 75015 Paris France",€€ - €€€,4.0,143,"{'1': '8', '2': '5', '3': '15', '4': '55', '5': '60'}",Péruvienne
29185686,La Pâtisserie du Coin,,"123 Rue de Rivoli, 75001 Paris France",,,0,,
4520570,Royal Tching Tao,,"8 avenue du Bel Air, 75012 Paris France",€€ - €€€,4.5,54,"{'1': '1', '2': '2', '3': '4', '4': '21', '5': '26'}","Chinoise, Asiatique"
23839731,Beng Beng,,"23 Rue Louis Blanc, 75010 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Asiatique, Fusion, Vietnamienne, cambodgienne"
1330327,Tagawa,,"37 B rue Rouelle, 75015 Paris France",€€€€,4.5,50,"{'1': '0', '2': '2', '3': '5', '4': '11', '5': '32'}","Japonaise, Asiatique"
10821055,Pho 2,,"1 Bis Rue Proudhon, 93210 La Plaine-Saint-Denis France",€€ - €€€,3.0,6,"{'1': '1', '2': '1', '3': '1', '4': '2', '5': '1'}","Chinoise, Vietnamienne"
32700953,L'Atelier des Saisons - Montrouge,,"Hôtel Mercure, 13 Rue François Ory, 92120 Montrouge France",,,0,,
27380059,Laiterie Gilbert,,"1 Rue De Vintimille, 75009 Paris France",,,0,,
783091,Lezard Cafe,,"32 rue Etienne Marcel, 75002 Paris France",€€ - €€€,3.5,288,"{'1': '45', '2': '31', '3': '27', '4': '104', '5': '81'}","Française, Bar, Européenne"
18926667,Petit Gris,,"67 rue Rennequin, 75017 Paris France",€€ - €€€,4.0,64,"{'1': '4', '2': '6', '3': '8', '4': '11', '5': '35'}","Française, Européenne, Saine"
23850707,BAR BOL,,"80 Rue des Archives, 75003 Paris France",,4.5,2,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '1'}","Moderne, Saine, Hawaïenne"
27525785,Le362 Banh Mi et Bubble Tea,,"362 Rue de Vaugirard, 75015 Paris France",,,0,,
13101881,Iossa,,"81 avenue de Wagram, 75017 Paris France",€€ - €€€,3.5,33,"{'1': '3', '2': '7', '3': '4', '4': '8', '5': '11'}",Italienne
5501163,Parce Que!,,"26 avenue Daumesnil 75012, 75012 Paris France",€,4.5,19,"{'1': '0', '2': '0', '3': '2', '4': '8', '5': '9'}","Française, Moderne"
27177556,Grande Fantaisie,,"3 Quai de l'Oise, 75019 Paris France",,,0,,Pub
24002794,Café Des Tuileries,,"210 Rue De Rivoli, 75001 Paris France",€€ - €€€,2.5,101,"{'1': '58', '2': '9', '3': '5', '4': '8', '5': '21'}","Française, Bars-restaurants"
15284087,Lotus & Cactus,"Cantine, bar à vin et tapas à partager. Une cuisine de saison réalisée à partir de produits bio. Une grande sélection de boissons chaudes et froides.","2 rue des Taillandiers, 75011 Paris France",€€ - €€€,5.0,18,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '17'}","Française, Café, Internationale, Saine"
20405963,Perlimpinpin,"Nous vous invitons à venir redécouvrir le concept du Tartare à travers des associations de saveurs, la puissance des goûts et la délicatesse qui caractérisent nos créations. Une cuisine où règnent convivialité, plaisir et originalité à travers des produits frais et sélectionnés avec soin afin de faire frémir vos papilles !","121 Rue De Rome, 75017 Paris France",€€ - €€€,5.0,787,"{'1': '4', '2': '4', '3': '26', '4': '43', '5': '710'}","Française, Moderne"
6885953,Café du Trocadéro,"Redécouvrez un lieu exceptionnel et l'esprit d'une Brasserie Contemporaine. Le Café du Trocadéro vous invite à partager de délicieux moments de convivialité dans un cadre très Parisien, où la grande tradition de l'Art Déco se mêle à de subtiles influences contemporaines... Respectant les saisons, la carte revisite les grands classiques de la Brasserie, autour de la saveur de produits frais.","8 Place du Trocadéro et du 11 Novembre, 75116 Paris France",€€ - €€€,3.5,1411,"{'1': '199', '2': '122', '3': '212', '4': '501', '5': '377'}","Française, Café, Européenne"
27331054,Restaurant Gap,,"150 Boulevard Ney, 75018 Paris France",,,0,,
21328042,Acsia Fusion,,"35 Rue la Boétie, 75008 Paris France",€€€€,4.0,16,"{'1': '1', '2': '2', '3': '3', '4': '3', '5': '7'}","Asiatique, Chinoise, Japonaise"
1336358,Baladi,,"105 rue de Meaux, 75019 Paris France",€€ - €€€,4.5,72,"{'1': '2', '2': '1', '3': '3', '4': '27', '5': '39'}","Libanaise, Moyen-Orient, Méditerranéenne"
12460074,Le Marilyn,Un bar à cocktails insolite dans le 11e arrondissement de Paris qui fait beaucoup parler de lui. Qui n'a jamais rêvé de passer une nuit chez Marilyn?! Son ambiance festive et ses cocktails créatifs ont fait de ce bar d'Oberkampf une adresse incontournable.,"Rue Oberkampf, 75011 Paris France",€,4.5,40,"{'1': '1', '2': '2', '3': '2', '4': '5', '5': '30'}",Française
7100995,Victoria Paris,"Le Victoria Paris est d’abord l’histoire de l’un des plus beaux hôtels particuliers parisiens, dressé de plain-pied sur la place de l’Etoile. L’élégance y prend une dimension majestueuse dans les volumes, le marbre veiné et les boiseries qui habillent le lieu mais n’oublie pas pour autant de bousculer les codes à l’image des clins d’œil arty, de notre carte ensoleillée et du service volontairement chic et informel qui règne dans ce rendez-vous parisien... Petit-déjeuner, déjeuner, apéritif ou dîner : du petit matin à la nuit tombée, le Victoria Paris rythme ses journées au gré de l’agenda parisien. Le lieu se réinvente studieux, romantique ou festif avec un jeu de banquettes alcôves et de fauteuils habillés de velours pour apporter chaleur, confort et convivialité à l’adresse. Place de l’Etoile, un lieu de vie au cœur de Paris.","12 Rue de Presbourg, 75116 Paris France",€€€€,3.0,432,"{'1': '93', '2': '58', '3': '66', '4': '114', '5': '102'}",Internationale
15597186,Eishin Sushi,,"3 Rue Ernest Cresson, 75014 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Japonaise, Sushi"
10810533,Le Bistrot des Plantes,"Bistrot de quartier situé dans le 14ème arrondissement, cuisine de saisons, produits frais, préparés chaque jour. Formule midi 15€ (entrée + plat ou plat + dessert), le soir à la carte.","34, Rue Des Plantes, 75014 Paris France",€€ - €€€,4.5,126,"{'1': '2', '2': '2', '3': '3', '4': '25', '5': '94'}",Française
14122957,Guillaume Grasso la Vera pizza napoletana,,"45 rue Brancion, 75015 Paris France",€€ - €€€,4.5,251,"{'1': '16', '2': '11', '3': '12', '4': '41', '5': '171'}","Italienne, Pizza, Napolitaine, Campanie, Italie du Sud"
14183849,Soup,"Sophie et Karine vous accueillent du lundi au vendredi pour vous offrir une restauration rapide de qualité, à l'occasion d'un déjeuner ou d'une pause gourmande : soupes, bouillons, tartes salées, sandwichs et desserts préparés sur place tous les jours avec des produits de saison. Profitez d'un espace convivial pour découvrir cette cuisine maison. Possibilité de dîner le jeudi et le vendredi.","14 rue du Faubourg Poissonnière, 75010 Paris France",€,5.0,5,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '5'}","Française, Saine, Soupes, Cuisine de rue (street food)"
5850350,AVESTA RESTAURANT,,"15 rue d Enghien, 75010 Paris France",€,4.5,41,"{'1': '0', '2': '1', '3': '1', '4': '15', '5': '24'}",
27339899,Pizza Center Milano,,"36 Rue De L'orillon, 75011 Paris France",,,0,,Pizza
15707282,DFC  ,,"18 Avenue Ledru Rollin, 94170 Paris France",,,0,,Restauration rapide
27274518,Elixirs & Co,,"11 Boulevard De Port-royal, 75013 Paris France",,,0,,
8511863,750g la table Porte de Versailles,,"397 rue de Vaugirard, 75015 Paris France",€€ - €€€,4.0,1103,"{'1': '97', '2': '92', '3': '129', '4': '324', '5': '461'}","Française, Européenne, Saine"
23006804,Brasserie Pastis,"Dans le 8ème arrondissement de Paris, la Brasserie Pastis est LE lieu où il faut s'arrêter pour un dîner coloré entre amis ou en famille. Un air de Dolce vita, un beau décor, une belle ambiance et une cuisine étonnante ! Impossible de ne pas être séduit par nos petits plats provençaux, nos poissons et fruits de mer cuisinés à la sicilienne et nos légumes croquants de saison !","87 Boulevard Haussmann, 75008 Paris France",€€ - €€€,3.5,135,"{'1': '23', '2': '16', '3': '25', '4': '21', '5': '50'}","Italienne, Française, Bar, Méditerranéenne"
10508615,Chouette,,"87 rue des Pyrenees, 75020 Paris France",€€ - €€€,4.5,124,"{'1': '1', '2': '2', '3': '4', '4': '40', '5': '77'}",Française
10451892,O'Woks,,"115 Rue Manin, 75019 Paris France",,2.5,17,"{'1': '5', '2': '2', '3': '4', '4': '5', '5': '1'}","Chinoise, Japonaise, Asiatique, Thaï"
1071288,Quedubon,,"22 rue du Plateau, 75019 Paris France",€€ - €€€,4.0,210,"{'1': '7', '2': '8', '3': '24', '4': '66', '5': '106'}","Française, Européenne"
21204489,Kimia Café,,"17 Rue Julien Lacroix, 75020 Paris France",€€ - €€€,4.0,2,"{'1': '0', '2': '0', '3': '1', '4': '0', '5': '1'}",Française
24899632,Spok Surène,,"15 Rue de Surène, 75008 Paris France",,5.0,2,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}",Restauration rapide
4598359,De Blé et d'Olive,,"Rue Paul Albert, 75018 Paris France",€€ - €€€,2.5,21,"{'1': '10', '2': '1', '3': '0', '4': '7', '5': '3'}",Française
1326756,La Scappata,,"32 rue Barbes, 92120 Montrouge France",€,3.5,70,"{'1': '9', '2': '4', '3': '16', '4': '27', '5': '14'}",Italienne
23880059,Le Commerce,,"45 Rue de Vouillé, 75015 Paris France",,4.5,3,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '2'}",
3933272,Restaurant Bolivar Atlas,,"69 avenue Simon Bolivar, 75019 Paris France",€€ - €€€,4.5,19,"{'1': '0', '2': '0', '3': '1', '4': '7', '5': '11'}","Méditerranéenne, Algérien"
28128870,Café Janine,,"160 bis Rue du Temple, 75003 Paris France",,3.5,3,"{'1': '1', '2': '0', '3': '0', '4': '1', '5': '1'}",
15246560,Delitaly,,"12 rue de Bretagne, 75003 Paris France",€€€€,2.5,5,"{'1': '3', '2': '0', '3': '0', '4': '0', '5': '2'}",Italienne
27834891,Boucherie Varenne,,"33 Rue De Varenne, 75007 Paris France",,,0,,
32849289,Five Guys Place de Clichy,,"81 Bd de Clichy, 75009 Paris France",,,0,,
5615803,La pétanque,,"40 rue Etienne Dolet, 75020 Paris France",,3.0,3,"{'1': '1', '2': '0', '3': '0', '4': '2', '5': '0'}",Française
23709607,Le Coqkivoire,"Située à quelques pas de la place de la République, le CoqKivoire est un restaurant traditionnel franco-africain. Pour faire voyager vos papilles, nous vous proposons une carte de plats typiques cuisinés de manière saine et équilibrée. Nous vous proposons des activités originales et ludiques chaque semaine : . Projection de film les vendredis soirs après dîner . Contes français et africains les samedi soirs","32 Rue Meslay, 75003 Paris France",€€ - €€€,5.0,9,"{'1': '0', '2': '0', '3': '0', '4': '1', '5': '8'}","Française, Africaine"
27985403,Adda Café,,"14 Rue De L'orillon, 75011 Paris France",,,0,,Indienne
13625754,Signature by Pierre Sang,"Pierre Sang dévoile Pierre Sang Signature : la salle aux notes cuivrées est composée de 12 places assises. L'équipe Pierre Sang vous promet ainsi un service sur-mesure pour un moment de gastronomie unique. Des mets d’exception vous sont proposés au gré des saisons, toujours sous le concept de menu découverte.","8 Rue Gambey, 75011 Paris France",€€€€,4.5,97,"{'1': '1', '2': '1', '3': '2', '4': '23', '5': '70'}","Française, Coréenne"
25407527,Le Matré,,"42 Véron street, 75018 Paris France",,5.0,1,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '1'}","Française, Diner, Bar à vins"
8719977,La Cabane de Cape Cod,,"168 rue Cardinet, 75017 Paris France",€€ - €€€,4.5,25,"{'1': '1', '2': '3', '3': '1', '4': '3', '5': '17'}","Française, Fruits de mer et poisson"
7619481,L’O à la Bouche,,"33 rue de Ponthieu, 75008 Paris France",€€ - €€€,4.5,15,"{'1': '0', '2': '0', '3': '0', '4': '6', '5': '9'}",Française
23500154,Bambini,"Au Palais de Tokyo, l'Italie insouciante et rieuse vit sa vie, à grands coups de fiesta, bellezza et pasta. Un projet fou aux accents populaire et bon-enfant de la grande famille Paris Society.","13 Avenue Du Président Wilson Palais De Tokyo, 75116 Paris France",€€ - €€€,2.5,333,"{'1': '113', '2': '66', '3': '42', '4': '47', '5': '65'}",Italienne
15707812,Pizza del Popolo,,"153 rue Cardinet, 75017 Paris France",,5.0,2,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}",
695081,Apicius,"Niché dans un jardin « esprit chic guinguette », en verdure rieuse, SE dessine la terrasse la plus discrète mais convoitée du 8e arrondissement : Apicius. Parmi les plus belles tables de Paris, Mathieu Pacaud en Chef D'Orchestre propose des nourritures souples, heureuses, crues, cuites, directes au produit, osant la grillade mondaine comme le snacking idéales pour accompagner les appétits de plein-air.","20 Rue D'artois, 75008 Paris France",€€€€,4.0,307,"{'1': '29', '2': '29', '3': '36', '4': '34', '5': '179'}","Française, Européenne"
3347241,La Fronde,"Situe au plein au coeur du quartier du marais, le cafe La Fronde, s'impose comme l'etoile centrale, offrant un large choix de cocktails (rhum et whiskies) et une gastronomie traditionnelle a base de produits frais. Son equipe debordante d'energie se fera un plaisir de vous faire decouvrir ses saveurs en terrasse ou bien au chaud dans la salle de restaurant. Laissez vous surprendre par ce bistrot parisien ou vous pourrez y grignoter a toute heure et pour tous les prix.","33 rue des Archives, 75004 Paris France",€€ - €€€,4.0,288,"{'1': '12', '2': '12', '3': '20', '4': '118', '5': '126'}","Française, Bar, Européenne"
24960103,Poké Street Paris,,"78 Rue Lamarck Poké Street, 75018 Paris France",,,0,,"Asiatique, Hawaïenne"
4225479,Itouya,,"43 Rue Brancion 75015, 75015 Paris France",€,4.0,17,"{'1': '3', '2': '1', '3': '0', '4': '4', '5': '9'}","Japonaise, Sushi, Asiatique"
27172099,Charles Quint,,"145 Boulevard du Montparnasse, 75006 Paris France",,,0,,"Bar, Pub"
27369187,Pinoy Store,,"18 Rue Mesnil, 75116 Paris France",,,0,,
6385496,Le Sanglier Bleu,"Restaurant brasserie situé dans un des quartiers les plus emblématiques de Paris , au coeur de Montmartre , à deux pas du Moulin Rouge.Cuisine française entièrement réalisée dans notre établissement avec des produits de haute qualité.","102 Boulevard de Clichy, 75018 Paris France",€€ - €€€,4.5,906,"{'1': '11', '2': '8', '3': '42', '4': '221', '5': '624'}","Française, Européenne, Brasserie gastronomique"
20300558,Thaï Thip,"Thai Thip est votre thaïlandais situé à Paris, à deux pas de la place de la république. Au Thai Thip, vous pourrez retrouver une cuisine asiatique de qualité, rassemblant les plus délicieuses saveurs issues de la Thaïlande. Testez nos délicieux plats cuisine Issan au goût unique, nos superbes plats cuisine thai ou bien laissez-vous tenter par nos non moins savoureux plats wok thai.","64 rue de Malte, 75011 Paris France",€€ - €€€,,0,,Thaï
27342481,Fromagerie Saint Vrain,,"60 Rue Du Couédic, 75014 Paris France",,,0,,
2484363,Le Restaurant Du Rond-point,"Situé en plein cœur du triangle d'or Parisien, le restaurant du Rond Point est niché au cœur du théâtre du même nom. Dans une ambiance baroque, entièrement décoré par le scénographe Patrick Dutertre, le restaurant vous propose une cuisine simple et variée. Pour vos déjeuners,dîners, le restaurant est également ouvert aux réservations de groupes. Formule du jour tous les midis à 24 €. Profitez d'une terrasse ombragée aux beaux jours.","2 Bis Avenue Franklin Delano Roosevelt Théâtre du Rond-Point, 75008 Paris France",€€ - €€€,3.0,187,"{'1': '21', '2': '33', '3': '44', '4': '59', '5': '30'}",Française
19097601,Piano Piano,,"26 Rue Damesme, 75013 Paris France",€,4.0,7,"{'1': '0', '2': '1', '3': '0', '4': '3', '5': '3'}",
1035507,Le Malakoff,"Le Malakoff est une brasserie traditionnelle située à Paris dans le 16e arrondissement, sur la place centrale du Trocadéro. Le restaurant propose à la carte des mets variés et authentiques : confit de canard et ses pommes à l'ail, steak tartare haché frais avec frites et salade, penne végétariennes… 
Pour terminer votre repas par une note sucrée, vous pourrez choisir l'un de nos desserts maison : profiteroles a
Pour un déjeuner en salle ou en terrasse, ou pour simplement boire un verre, l'équipe sera ravie de vous accueillir ! N'hésitez pas à nous contacter au 01 45 53 75 27 pour plus d'infos.","6 Place Du Trocadéro Et Du 11 Novembre, 75116 Paris France",€€ - €€€,3.5,1069,"{'1': '144', '2': '82', '3': '186', '4': '421', '5': '244'}","Française, Européenne"
27177557,Knight's Pub,,"173 Rue Saint-Jacques, 75005 Paris France",,,0,,"Bar, Pub"
2470814,Le Paris Halles,,"41 boulevard de Sebastopol, 75001 Paris France",€€ - €€€,3.5,105,"{'1': '17', '2': '10', '3': '22', '4': '32', '5': '24'}","Bar, Française, Européenne"
4271803,Le Celtic,,"89 rue de la Chapelle, 75018 Paris France",€€ - €€€,2.0,8,"{'1': '4', '2': '2', '3': '1', '4': '1', '5': '0'}",Française
2622837,Tokyo,,"32 Avenue Jean Moulin, 75014 Paris France",€€ - €€€,4.0,18,"{'1': '1', '2': '0', '3': '1', '4': '9', '5': '7'}","Japonaise, Sushi, Asiatique"
27289887,Sushi Konnichiwa,,"21 Avenue Des Gobelins, 75005 Paris France",,5.0,2,"{'1': '0', '2': '0', '3': '0', '4': '0', '5': '2'}",Japonaise
15297369,Domino's Pizza Neuilly-sur-seine,"Fondée en 1960 dans le Michigan, Domino's Pizza est aujourd'hui le leader de la pizza livrée et à emporter. Des recettes incontournables telles que la Cannibale ou la 4 Fromages font aujourd'hui encore, le succès de la marque.","47 Bis Rue Madeleine Michelis, 92200 Neuilly-sur-Seine France",€,1.0,4,"{'1': '4', '2': '0', '3': '0', '4': '0', '5': '0'}",Française
